timestamp,site,buy,sell
2025-10-26T14:00:00+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:15:20+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:15:20+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:15:20+03:00,tavex_1g,256.0,232.0
2025-10-26T14:15:20+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:25:45+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:25:45+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:25:45+03:00,tavex_1g,256.0,232.0
2025-10-26T14:25:45+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:32:54+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:32:54+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:32:54+03:00,tavex_1g,256.0,232.0
2025-10-26T14:32:54+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:40:18+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:40:18+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:40:18+03:00,tavex_1g,256.0,232.0
2025-10-26T14:40:18+03:00,tavex_100g,22828.0,22458.0
2025-10-26T14:46:53+03:00,topgold_100g,22749.0,22749.0
2025-10-26T14:46:53+03:00,zlatenrezerv_100g,22772.91,22370.38
2025-10-26T14:46:53+03:00,tavex_1g,256.0,232.0
2025-10-26T14:46:53+03:00,tavex_100g,22828.0,22458.0
